,review_date,review_content,stars,lemmatized,tokenized,POLARITY,SUBJECTIVITY,scores,compound,neu_score,pos_score,neg_score,sentiment,nmf_topics,lda_topics
439,04-Dec-18,write speeds of about mb and read speads of about mb consistently tested on mac book pro on the built in card reader with gb payload tests,4.0,write speed mb read spead mb consistently test mac book pro build card reader gb payload test,write speed mb read spead mb consistently test mac book pro build card reader gb payload test,0.25,0.25,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neu,working rate,Performance
440,10-Feb-20,speed of card is as expected faster compared to others in this range have been using it for months now,5.0,speed card expect fast compare range month,speed card expect fast compare range month,0.2,0.6,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neu,working rate,Performance
441,11-Dec-17,can really tell it is original or not but the next day after bought it it was having some troubles phone was saying sd card corrupted but next day it started working fine,3.0,tell original day buy have trouble phone say sd card corrupt day start work fine,tell original day buy have trouble phone say sd card corrupt day start work fine,0.02291666666666667,0.6125,"{'neg': 0.144, 'neu': 0.638, 'pos': 0.218, 'compound': 0.1027}",0.1027,0.638,0.218,0.144,neu,working rate,Warranty issues
442,04-Mar-18,use this memory card to store your memories they ll be stored for future use no issues and no compatibility problems unless you using one of them no name chinese phones in which case blame your phone,4.0,use memory card store memory will store future use issue compatibility problem chinese phone case blame phone,use memory card store memory will store future use issue compatibility problem chinese phone case blame phone,0.0,0.0625,"{'neg': 0.254, 'neu': 0.746, 'pos': 0.0, 'compound': -0.6249}",-0.6249,0.746,0.0,0.254,neg,working rate,Storage capacity
443,24-Nov-17,dont think its original bought gb and the max write speed is and read speed is mbps tried different adapter and phone to memory card copying but the results are all the same,3.0,not think original buy gb max write speed read speed mbps try different adapter phone memory card copying result,not think original buy gb max write speed read speed mbps try different adapter phone memory card copying result,0.1875,0.675,"{'neg': 0.098, 'neu': 0.902, 'pos': 0.0, 'compound': -0.2411}",-0.2411,0.902,0.0,0.098,neg,working rate,Performance
444,10-Nov-18, things it is faster than my class grade samsung card for the price of around rs its about the same price as my grade class samsung what else its micro sd card it does what micro sd card is supposed to do,4.0,  thing fast class grade samsung card price rs price grade class samsung micro sd card micro sd card suppose,  thing fast class grade samsung card price rs price grade class samsung micro sd card micro sd card suppose,0.2,0.6,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neu,working rate,Storage capacity
445,07-Jun-19,love samsung evo series speed is very good hope the price of will decrease soon waiting for upgrade from to ,5.0,love samsung evo series speed good hope price decrease soon wait upgrade,love samsung evo series speed good hope price decrease soon wait upgrade,0.6,0.6000000000000001,"{'neg': 0.0, 'neu': 0.474, 'pos': 0.526, 'compound': 0.875}",0.875,0.474,0.526,0.0,pos,working rate,Quality
446,25-Jul-19,awesome memory card as using it for the past and it performingsmoothly brilliantly without any lag or hang let hope to see this same performance for long time,5.0,awesome memory card past performingsmoothly brilliantly lag hang let hope performance long time,awesome memory card past performingsmoothly brilliantly lag hang let hope performance long time,0.39999999999999997,0.6625,"{'neg': 0.107, 'neu': 0.402, 'pos': 0.491, 'compound': 0.8625}",0.8625,0.402,0.491,0.107,pos,working rate,Storage capacity
447,17-May-19,actual read speed only mb and write speed only mb please show original value amazon,3.0,actual read speed mb write speed mb original value amazon,actual read speed mb write speed mb original value amazon,0.1875,0.425,"{'neg': 0.0, 'neu': 0.522, 'pos': 0.478, 'compound': 0.6597}",0.6597,0.522,0.478,0.0,pos,working rate,Performance
448,04-Dec-18,good card but once the whole data of this card got corrupted and couldn even format it from mobile so used my pc and formatted it since then it working good but doubt it so store it backup on my pc,4.0,good card data card get corrupt couldn format mobile pc format work good doubt store backup pc,good card data card get corrupt couldn format mobile pc format work good doubt store backup pc,0.3,0.7333333333333334,"{'neg': 0.112, 'neu': 0.628, 'pos': 0.26, 'compound': 0.5106}",0.5106,0.628,0.26,0.112,pos,working rate,Storage capacity
449,18-Aug-19,the packing inside was opened even though outer cover was intact,2.0,packing inside open outer cover intact,packing inside open outer cover intact,0.0,0.5,"{'neg': 0.0, 'neu': 0.735, 'pos': 0.265, 'compound': 0.2023}",0.2023,0.735,0.265,0.0,pos,Performance,value for money
450,29-Aug-17,no need to say anything about quality when you buy samsung memory card it work perfectly and think its working perfectly in all dimensions which specified,5.0,need quality buy samsung memory card work perfectly think work perfectly dimension specify,need quality buy samsung memory card work perfectly think work perfectly dimension specify,1.0,1.0,"{'neg': 0.0, 'neu': 0.567, 'pos': 0.433, 'compound': 0.8555}",0.8555,0.567,0.433,0.0,pos,working rate,Warranty issues
451,11-Dec-17,it is difficult to get your hands on grade card in electronic shops and that too at this is well worth the money this is genuine product and bought mine for the nintendo switch console to increase digital game download capacity,5.0,difficult hand grade card electronic shop worth money genuine product buy nintendo switch console increase digital game download capacity,difficult hand grade card electronic shop worth money genuine product buy nintendo switch console increase digital game download capacity,-0.04,0.4,"{'neg': 0.1, 'neu': 0.602, 'pos': 0.297, 'compound': 0.5994}",0.5994,0.602,0.297,0.1,pos,value for money,value for money
452,13-Feb-19,out of only is available don know where is wasted but performance is good enough,4.0,available don know waste performance good,available don know waste performance good,0.3,0.3333333333333333,"{'neg': 0.289, 'neu': 0.412, 'pos': 0.299, 'compound': 0.0258}",0.0258,0.412,0.299,0.289,neu,Performance,Warranty issues
453,27-May-18,was working good for months after that it didn read at all couldn retrieve my data and it is lost once and for all thought it was my mistake but heard that samsung memory cards have chip issues so think before you spend for it,1.0,work good month didn read couldn retrieve datum lose think mistake hear samsung memory card chip issue think spend,work good month didn read couldn retrieve datum lose think mistake hear samsung memory card chip issue think spend,0.7,0.6000000000000001,"{'neg': 0.212, 'neu': 0.667, 'pos': 0.121, 'compound': -0.296}",-0.296,0.667,0.121,0.212,neg,working rate,Warranty issues
454,12-Oct-19,its nice product samsung as always is trustable brand when inserted card it was not showing then after waiting for sometime we get an option to format it after format it is useable speed is superb storage is value for money,5.0,nice product samsung trustable brand insert card show wait option format format useable speed superb storage value money,nice product samsung trustable brand insert card show wait option format format useable speed superb storage value money,0.8,1.0,"{'neg': 0.0, 'neu': 0.526, 'pos': 0.474, 'compound': 0.9118}",0.9118,0.526,0.474,0.0,pos,value for money,Storage capacity
455,31-Jan-19,never buy this it doesn work and very bad service amazon amazon provide year warranty but only promotion quotes so don buy,1.0,buy doesn work bad service amazon amazon provide year warranty promotion quote don buy,buy doesn work bad service amazon amazon provide year warranty promotion quote don buy,-0.6999999999999998,0.6666666666666666,"{'neg': 0.196, 'neu': 0.615, 'pos': 0.19, 'compound': -0.2732}",-0.2732,0.615,0.19,0.196,neg,working rate,Warranty issues
456,24-Oct-19,product matched with web credentials nice original product,4.0,product match web credential nice original product,product match web credential nice original product,0.4875,0.875,"{'neg': 0.0, 'neu': 0.495, 'pos': 0.505, 'compound': 0.6249}",0.6249,0.495,0.505,0.0,pos,Quality,Quality
457,02-Jun-20,budget smartphones come with limited built in memory these days expanded the memory by configuring the micro sd card as internal memory in moto this being class card it works awesome,5.0,budget smartphone come limited build memory day expand memory configure micro sd card internal memory moto class card work awesome,budget smartphone come limited build memory day expand memory configure micro sd card internal memory moto class card work awesome,0.30952380952380953,0.38095238095238093,"{'neg': 0.075, 'neu': 0.672, 'pos': 0.253, 'compound': 0.6705}",0.6705,0.672,0.253,0.075,pos,working rate,Storage capacity
458,12-Jun-20,nice product its been months and it is working amazingly without any problem have tested this card on various smartphones and found no problems the read write speeds are also good,4.0,nice product month work amazingly problem test card smartphone find problem read write speed good,nice product month work amazingly problem test card smartphone find problem read write speed good,0.6333333333333334,0.8333333333333334,"{'neg': 0.254, 'neu': 0.491, 'pos': 0.255, 'compound': 0.0018}",0.0018,0.491,0.255,0.254,neu,working rate,Performance
